			
			
			
			
			
			
en_test_002			
reference_summary_2	0.27184466	0.100139082	0.194174757
reference_summary_8	0.354876616	0.120141343	0.265569918
en_test_012			
reference_summary_1	0.324175824	0.132231405	0.247252747
reference_summary_2	0.316926771	0.103489771	0.18967587
en_test_016			
reference_summary_1	0.284450063	0.074683544	0.158027813
reference_summary_2	0.345724907	0.160049628	0.199504337
en_test_026			
reference_summary_1	0.334833483	0.122522523	0.211521152
